0
Humidity: 60.80, Temp: 27.80, Lux: 789.34
Humidity: 61.40, Temp: 27.80, Lux: 803.33
umidity: 60.50, Temp: 27.80, Lux: 428.50
Humidity: 60.80, Temp: 27.80, Lux: 789.34
Humidity: 61.40, Temp: 27.80, Lux: 803.33
Humidity: 61.20, Temp: 27.80, Lux: 762.70
Humidity: 61.00, Temp: 27.90, Lux: 789.34
Humidity: 60.90, Temp: 27.90, Lux: 789.34
Humidity: 60.80, Temp: 27.90, Lux: 789.34
Humidity: 60.70, Temp: 27.80, Lux: 775.81
Humidity: 60.60, Temp: 27.80, Lux: 775.81
Humidity: 60.50, Temp: 27.80, Lux: 789.34
Humidity: 60.50, Temp: 27.90, Lux: 775.81
Humidity: 60.30, Temp: 27.80, Lux: 775.81
Humidity: 60.20, Temp: 27.80, Lux: 750.00
Humidity: 60.10, Temp: 27.80, Lux: 750.00
Humidity: 60.10, Temp: 27.80, Lux: 750.00
Humidity: 60.10, Temp: 27.90, Lux: 737.69
Humidity: 60.00, Temp: 27.80, Lux: 725.76
Humidity: 60.00, Temp: 27.80, Lux: 725.76
Humidity: 59.90, Temp: 27.80, Lux: 725.76
Humidity: 59.90, Temp: 27.80, Lux: 725.76
Humidity: 59.90, Temp: 27.80, Lux: 737.69
Humidity: 59.90, Temp: 27.80, Lux: 737.69
Humidity: 59.90, Temp: 27.80, Lux: 775.81
Humidity: 59.90, Temp: 27.80, Lux: 789.34
Humidity: 59.80, Temp: 27.80, Lux: 803.33
Humidity: 59.80, Temp: 27.80, Lux: 817.80
Humidity: 59.80, Temp: 27.80, Lux: 817.80
Humidity: 59.80, Temp: 27.80, Lux: 803.33
Humidity: 59.80, Temp: 27.80, Lux: 775.81
Humidity: 59.80, Temp: 27.80, Lux: 762.70
Humidity: 59.80, Temp: 27.80, Lux: 737.69
Humidity: 59.80, Temp: 27.80, Lux: 725.76
Humidity: 59.80, Temp: 27.80, Lux: 725.76
Humidity: 59.80, Temp: 27.80, Lux: 737.69
Humidity: 59.80, Temp: 27.80, Lux: 750.00
Humidity: 59.80, Temp: 27.80, Lux: 762.70
Humidity: 59.80, Temp: 27.80, Lux: 775.81
Humidity: 59.80, Temp: 27.80, Lux: 789.34
Humidity: 59.80, Temp: 27.80, Lux: 803.33
Humidity: 59.90, Temp: 27.80, Lux: 803.33
Humidity: 59.90, Temp: 27.80, Lux: 817.80
Humidity: 59.80, Temp: 27.80, Lux: 817.80
Humidity: 59.90, Temp: 27.80, Lux: 803.33
Humidity: 59.90, Temp: 27.80, Lux: 789.34
Humidity: 59.90, Temp: 27.80, Lux: 762.70
Humidity: 59.90, Temp: 27.80, Lux: 750.00
Humidity: 59.90, Temp: 27.80, Lux: 725.76
Humidity: 59.90, Temp: 27.80, Lux: 725.76
Humidity: 59.90, Temp: 27.80, Lux: 737.69
Humidity: 59.90, Temp: 27.80, Lux: 737.69
Humidity: 59.90, Temp: 27.80, Lux: 762.70
Humidity: 59.90, Temp: 27.80, Lux: 775.81
Humidity: 59.90, Temp: 27.80, Lux: 789.34
Humidity: 59.90, Temp: 27.80, Lux: 803.33
Humidity: 59.90, Temp: 27.80, Lux: 789.34
Humidity: 59.90, Temp: 27.80, Lux: 803.33
Humidity: 59.90, Temp: 27.80, Lux: 817.80
